model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,num_samples
detr_resnet50,w8a16_mixed_int16,onnx,42.9,21.9,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50,float,tflite,42.9,,42.6,44.60689163208008,39.24724197387695,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50,float,qnn_dlc,42.9,,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50,float,qnn_dlc_via_qnn_ep,42.9,,42.5,43.527374267578125,37.105262756347656,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50,float,onnx,42.9,,42.6,43.34265899658203,37.774070739746094,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,w8a16_mixed_int16,qnn_dlc,43.7,20.5,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,w8a16_mixed_int16,qnn_dlc_via_qnn_ep,43.7,20.5,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,w8a16_mixed_int16,onnx,43.7,20.5,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,float,tflite,43.7,,43.8,44.44503784179688,37.11764526367188,32.906463623046875,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,float,qnn_dlc,43.7,,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,float,qnn_dlc_via_qnn_ep,43.7,,43.8,43.63444900512695,37.663875579833984,32.422889709472656,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50_dc5,float,onnx,43.7,,43.7,43.68281555175781,37.8624382019043,32.78607177734375,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
distil_bert_base_uncased_hf,float,tflite,60.0,,60.0,28.26369857788086,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
distil_bert_base_uncased_hf,float,qnn_dlc,60.0,,60.0,28.26369857788086,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
distil_bert_base_uncased_hf,float,qnn_dlc_via_qnn_ep,60.0,,0.0,7.513918876647949,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
distil_bert_base_uncased_hf,float,onnx,60.0,,0.0,7.513918876647949,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
distil_bert_base_uncased_hf,w8a16,qnn_dlc,60.0,60.4,28.0,11.295909881591797,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
distil_bert_base_uncased_hf,w8a16,qnn_dlc_via_qnn_ep,60.0,60.4,60.0,25.631404876708984,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
distil_bert_base_uncased_hf,w8a16,onnx,60.0,60.4,60.0,25.631404876708984,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
distil_whisper,float,tflite,,,,18.09169578552246,16.717008590698242,18.49085998535156,14.22874641418457,17.455169677734375,17.223712921142578,14.979835510253906,16.818965911865234,73.15301513671875,102.58719635009766,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
distil_whisper,float,qnn_dlc,,,,40.514774322509766,41.86978149414063,42.94397735595703,41.9302978515625,45.894081115722656,40.69732284545898,41.14029312133789,42.17938995361328,73.15301513671875,102.58719635009766,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
distil_whisper,float,qnn_dlc_via_qnn_ep,,,,40.514774322509766,41.86978149414063,42.94397735595703,41.9302978515625,45.894081115722656,40.69732284545898,41.14029312133789,42.17938995361328,73.15301513671875,102.58719635009766,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
distil_whisper,float,onnx,,,,40.514774322509766,41.86978149414063,42.94397735595703,41.9302978515625,45.894081115722656,40.69732284545898,41.14029312133789,42.17938995361328,73.15301513671875,102.58719635009766,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
dla102x,float,tflite,76.3,,76.5,77.05146026611328,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
dla102x,float,qnn_dlc,76.3,,76.4,76.1155014038086,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
dla102x,float,qnn_dlc_via_qnn_ep,76.3,,76.4,76.1155014038086,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
dla102x,float,onnx,76.3,,76.4,76.1155014038086,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
dla102x,w8a8,tflite,76.3,76.9,77.3,44.34394454956055,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
dla102x,w8a8,qnn_dlc,76.3,76.9,77.6,44.32018280029297,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
dla102x,w8a8,qnn_dlc_via_qnn_ep,76.3,76.9,77.5,44.313995361328125,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
dla102x,w8a8,onnx,76.3,76.9,77.5,44.313995361328125,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
dncnn,w8a8,tflite,27.5,27.5,27.5,49.64979553222656,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300_denoising,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split (100 grayscale images with Gaussian noise sigma=25),Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,100.0
dncnn,w8a8,qnn_dlc,27.5,27.5,27.5,49.65045547485352,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300_denoising,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split (100 grayscale images with Gaussian noise sigma=25),Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,100.0
dncnn,w8a8,qnn_dlc_via_qnn_ep,27.5,27.5,27.5,49.648040771484375,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300_denoising,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split (100 grayscale images with Gaussian noise sigma=25),Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,100.0
dncnn,w8a8,onnx,27.5,27.5,27.5,49.648040771484375,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300_denoising,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split (100 grayscale images with Gaussian noise sigma=25),Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,100.0
dncnn,float,tflite,27.5,,27.5,75.21348571777344,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300_denoising,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split (100 grayscale images with Gaussian noise sigma=25),Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,100.0
dncnn,float,qnn_dlc,27.5,,27.5,75.26604461669922,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300_denoising,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split (100 grayscale images with Gaussian noise sigma=25),Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,100.0
dncnn,float,qnn_dlc_via_qnn_ep,27.5,,27.5,75.26604461669922,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300_denoising,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split (100 grayscale images with Gaussian noise sigma=25),Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,100.0
dncnn,float,onnx,27.5,,27.5,75.26594543457031,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300_denoising,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split (100 grayscale images with Gaussian noise sigma=25),Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar the denoised image is to the clean original.,0.0,,10.0,100.0
easyocr,float,tflite,,,,84.31245422363281,131.91098022460938,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
easyocr,float,qnn_dlc,,,,84.37645721435547,49.997501373291016,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
easyocr,float,onnx,,,,84.37645721435547,49.997501373291016,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
easyocr,w8a8,tflite,,,,34.22047424316406,33.15799331665039,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
easyocr,w8a8,onnx,,,,34.22239303588867,32.18280029296875,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
edgetam,w8a8,tflite,,,,15.340206146240234,18.95400619506836,18.11696052551269,3.562413454055786,12.611079216003418,2.2809031009674072,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
edgetam,w8a8,qnn_dlc,,,,15.732842445373535,18.955684661865234,18.5446891784668,3.563954591751098,4.701944351196289,1.9070308208465576,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
edgetam,w8a8,qnn_dlc_via_qnn_ep,,,,15.616793632507324,18.955684661865234,18.545385360717773,3.563954591751098,11.514016151428224,2.265573501586914,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
edgetam,w8a8,onnx,,,,15.616793632507324,18.955684661865234,18.545385360717773,3.563954591751098,11.514016151428224,2.265573501586914,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
edgetam,float,tflite,,,,18.47555923461914,45.60004425048828,34.69599151611328,55.224456787109375,56.3358154296875,32.29289627075195,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
edgetam,float,qnn_dlc,,,,18.47893714904785,45.63439178466797,34.71961975097656,56.38671112060547,55.23483657836914,32.570098876953125,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
edgetam,float,qnn_dlc_via_qnn_ep,,,,18.47893714904785,45.63439178466797,34.71961975097656,56.38671112060547,56.3358154296875,32.29289627075195,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
edgetam,float,onnx,,,,18.47893714904785,45.6343994140625,34.71961975097656,56.38671112060547,56.49563217163086,32.02468490600586,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
efficientformer,float,tflite,77.1,,77.3,55.086063385009766,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,float,qnn_dlc,77.1,,77.2,55.080814361572266,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,float,qnn_dlc_via_qnn_ep,77.1,,77.2,55.09140396118164,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,float,onnx,77.1,,77.2,55.09140396118164,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,w8a16,qnn_dlc,77.1,76.9,75.9,27.103252410888672,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,w8a16,qnn_dlc_via_qnn_ep,77.1,76.9,76.8,45.57190704345703,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientformer,w8a16,onnx,77.1,76.9,76.8,45.57190704345703,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b0,float,tflite,77.1,,77.1,48.83485412597656,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b0,float,qnn_dlc,77.1,,77.1,48.830596923828125,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b0,float,qnn_dlc_via_qnn_ep,77.1,,77.1,48.830596923828125,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b0,float,onnx,77.1,,77.1,48.830596923828125,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b0,w8a16,qnn_dlc,77.1,76.1,76.0,41.6819953918457,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b0,w8a16,qnn_dlc_via_qnn_ep,77.1,76.1,30.1,20.45220375061035,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b0,w8a16,onnx,77.1,76.1,76.0,41.68331527709961,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b4,float,tflite,78.2,,78.3,50.533836364746094,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b4,float,qnn_dlc,78.2,,78.3,50.535831451416016,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b4,float,qnn_dlc_via_qnn_ep,78.2,,78.3,50.535831451416016,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b4,float,onnx,78.2,,78.3,50.535831451416016,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b4,w8a16,qnn_dlc,78.2,78.1,77.6,41.4517822265625,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b4,w8a16,qnn_dlc_via_qnn_ep,78.2,78.1,0.2,16.46419906616211,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_b4,w8a16,onnx,78.2,78.1,77.6,41.452674865722656,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,float,tflite,79.5,,79.8,48.6042594909668,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,float,qnn_dlc,79.5,,79.8,48.598968505859375,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,float,qnn_dlc_via_qnn_ep,79.5,,79.8,48.598968505859375,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,float,onnx,79.5,,79.8,48.598968505859375,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,w8a16,qnn_dlc,79.5,79.9,80.0,47.58930587768555,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,w8a16,qnn_dlc_via_qnn_ep,79.5,79.9,80.0,47.55153274536133,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientnet_v2_s,w8a16,onnx,79.5,79.9,80.0,47.59278869628906,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_b2_cls,float,tflite,80.9,,80.8,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_b2_cls,float,qnn_dlc,80.9,,80.8,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_b2_cls,float,qnn_dlc_via_qnn_ep,80.9,,0.1,10.566856384277344,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_b2_cls,float,onnx,80.9,,80.8,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_b2_cls,w8a16,qnn_dlc,80.9,76.9,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_b2_cls,w8a16,qnn_dlc_via_qnn_ep,80.9,76.9,0.1,10.733565330505373,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_b2_cls,w8a16,onnx,80.9,76.9,0.2,19.89824485778809,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_b2_cls,w8a16_mixed_fp16,qnn_dlc,80.9,80.6,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_b2_cls,w8a16_mixed_fp16,qnn_dlc_via_qnn_ep,80.9,80.6,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
